State,Profit,Quantity
California,-59.8356,4
California,4.839200000,4
Washington,-11.5176,4
Arizona,46.632,4
California,17.466,5
California,56.324,5
California,70.196,5
California,70.196,5
Colorado,68.001,5
California,-10.7055,5
California,-38.2116,6
California,20.9592,6
California,210.594,6
California,18.267,6
Washington,21.8352,6
Colorado,0,6
California,-195.4788,6
Arizona,22.3776,7
Colorado,8.554000000,7
California,-14.987700000,7
California,-32.367300000,7
Oregon,61.3824,8
California,43.464600000,9
California,-99.621900000,9
California,180.441,9
Arizona,-45.8273,1
Arizona,-24.1026,1
Colorado,-465.568,5
Oregon,-120.513,5
Arizona,-218.8656,6
Oregon,-128.2388,2
Colorado,-363.528,8
Indiana,10.3408,1
Nebraska,3.1104,1
Nebraska,7.5284,2
South Dakota,5.0196,2
Indiana,54.0876,2
Indiana,15.9384,3
Nebraska,10.881,3
Kansas,69.92,5
Indiana,9.091200000,8
Michigan,29.7408,6
Texas,6.2244,2
Illinois,4.4312,2
Texas,3.7408,2
Texas,29.364,2
Texas,3.3524,2
Illinois,2.401,2
Texas,1.6776,2
Illinois,0.864,3
Texas,26.9526,3
Illinois,5.55,3
Texas,9.8658,3
Texas,20.7459,3
Illinois,5.4336,4
Texas,8.7384,4
Illinois,17.76,4
Texas,7.2576,4
Texas,10.0116,4
Texas,7.2576,4
Texas,7.2576,4
Illinois,3.9072,4
Illinois,3.7224,4
Illinois,2.9835,5
Texas,15.498,5
Texas,54.057,5
Texas,2.87,7
Texas,12.7008,7
Texas,11.7334,7
Texas,15.5092,7
Texas,14.5152,8
Texas,6.979500000,9
Texas,-9.156,2
Texas,-11.5872,2
Illinois,-13.896,3
Texas,-44.2782,3
Illinois,-3.5712,4
Illinois,-16.38,4
Texas,-90.774,5
Illinois,-25.648,5
Texas,-10.386,6
Illinois,-729.9138,7
Texas,-68.1856,7
Texas,-22.512,8
Illinois,-146.16,9
Illinois,-5.184,9
Rhode Island,0.666,1
New York,11.995,1
Connecticut,5.5566,1
Rhode Island,11.1176,1
Connecticut,60.5528,2
Maryland,1.0904,2
Massachusetts,3.72,2
New York,1.6128,2
New York,1.8032,2
New Jersey,18.2112,2
New York,33.3136,2
Rhode Island,54.8604,2
New York,77.8635,3
New Jersey,2.4138,3
New Jersey,2.3025,3
Rhode Island,22.89,3
New York,3.9102,3
New York,22.0947,3
New Jersey,2.1582,3
New York,8.694,3
New York,13.8828,3
New York,39.6312,3
New York,20.5755,3
Connecticut,7.9794,3
New York,2.8416,4
New York,17.982,4
New York,20.1408,4
Maryland,9.3,5
Maryland,6.615,5
New York,2.94,5
Maryland,37,5
New Jersey,8.28,5
New York,35.712,6
Delaware,103.8982,7
Connecticut,22.1536,7
Rhode Island,21.7728,7
Rhode Island,21.2856,8
Maryland,20.1708,9
New York,12.582,1
Ohio,1.8704,1
Pennsylvania,33.2704,1
Pennsylvania,-12.9568,1
Pennsylvania,12.41,2
New York,8.9544,2
Pennsylvania,2.436,2
Pennsylvania,1.6784,2
Pennsylvania,-42.9516,2
New York,16.8237,3
New York,4.4352,3
Ohio,28.7064,3
Pennsylvania,5.7753,3
Ohio,9.192000000,4
Pennsylvania,-30.2288,4
Pennsylvania,1.652,5
New York,302.373,5
Ohio,2.9145,5
Pennsylvania,2.2044,6
New York,16.2864,6
New York,11.7936,6
Pennsylvania,117.6147,7
Pennsylvania,6.9741,7
New York,353.5792,8
Ohio,-2.61,2
Pennsylvania,-0.99,2
Pennsylvania,-5.7638,2
Ohio,-17.9424,3
Pennsylvania,-3.3879,3
Pennsylvania,-1.7514,3
Ohio,-7.84,5
Pennsylvania,-6.303,5
Ohio,-12.288,8
Ohio,-7.48,10
Virginia,16.6568,1
Georgia,4.4824,2
Virginia,5.346,2
Virginia,16.98,2
Georgia,4.8804,2
Kentucky,6.3296,2
Virginia,6.2208,2
Virginia,7.85,2
Kentucky,0.7728,2
Kentucky,62.532,3
Virginia,322.1829,3
Virginia,50.3832,3
Georgia,5.2398,3
Alabama,45.84,3
Virginia,2.9346,3
Virginia,7.2,4
Alabama,9.544800000,4
Alabama,16.875,5
Virginia,13.455,5
Virginia,14.677,5
Georgia,54.6912,6
Alabama,34.7802,7
Louisiana,41.0216,8
Florida,0.9774,1
Florida,11.2404,1
Florida,7.596000000,2
Florida,31.0688,2
Florida,12.6392,2
North Carolina,3.2872,2
Florida,51.8312,2
North Carolina,1.5522,3
North Carolina,22.0158,3
North Carolina,23.235,3
Tennessee,5.2026,3
Florida,1.962,3
Tennessee,-24.588,3
North Carolina,94.2784,4
Florida,3.9852,4
Tennessee,7.2576,4
Florida,21.1428,4
North Carolina,8.085,7
Florida,-3.14,2
North Carolina,-2.3136,2
Florida,-11.937,3
Tennessee,-4.4946,3
Florida,-62.88,5
Florida,-25.737,5
Florida,-6.867,5
North Carolina,-12.528,5
North Carolina,-21.1596,6
Washington,1.0114,1
Washington,6.894,1
Washington,2.376,1
California,3.8775,1
California,15.246,2
California,178.91,2
California,1.9176,2
California,6.8714,2
California,100.656,2
California,6.3504,2
California,5.7624,2
California,5.8604,2
California,53.8608,2
California,3.852,2
Washington,5.7624,2
Washington,100.656,2
California,14.4222,2
California,0.062800000,2
California,72.432,3
California,14.2758,3
California,8.694,3
California,8.694,3
California,14.904,3
California,9.3312,3
California,9.6192,3
Washington,82.2906,3
California,10.3473,3
California,160.623,3
Washington,349.3392,3
Washington,19.0344,4
California,3.8048,4
California,23.5564,4
California,12.8256,4
California,8.7945,5
California,7.065,5
California,100.4255,5
Washington,16.032,5
California,38.178,5
Montana,10.374,5
California,21.7728,7
California,21.7728,7
California,352.296,7
California,7.954800000,7
California,327.9458,7
California,27.4856,8
California,151.0974,9
California,35.048,10
California,92.5056,11
Colorado,0.8946,1
Colorado,3.1842,1
Oregon,1.8144,1
Colorado,3.2432,2
Arizona,0.91,2
California,2.245,2
California,2.245,2
California,1.6472,2
Nevada,2.0048,2
Washington,762.594,2
Arizona,1.46,2
Arizona,2.99,2
Arizona,3.4104,2
Colorado,2.8884,2
Arizona,-3.264,2
California,7.8225,3
California,6.03,3
Washington,7.8225,3
California,4.9056,4
California,33.636,4
California,18.528,4
Arizona,7.2576,4
Colorado,62.1376,4
California,46.3185,5
Washington,302.373,5
Oregon,2.289,5
Arizona,4.6284,6
California,99.296,8
Colorado,14.7546,9
Oregon,-58.716,7
Arizona,-25.592,14
Kansas,7.9896,1
Wisconsin,10.5728,1
Michigan,19.8144,2
Wisconsin,3.4686,2
Nebraska,37.534,2
Wisconsin,24.9804,6
Michigan,117.1296,7
Michigan,46.7908,2
Texas,0.957600000,2
Texas,-1.4016,1
Texas,-0.9452,1
Texas,-336.6272,2
Maryland,5.256,3
Massachusetts,10.4754,3
Maryland,59.373,5
New York,16.7875,5
New York,15.372,5
Maryland,25.1496,6
Ohio,4.168,1
Ohio,1.3992,2
Ohio,8.7052,2
Ohio,1.69,2
Pennsylvania,3.96,3
Ohio,24.196,4
Ohio,3.6432,4
Pennsylvania,2.37,5
Pennsylvania,38.725,5
Ohio,-4.06,5
Ohio,59.6556,6
Ohio,-14.3313,3
Ohio,-8.1312,7
Mississippi,78.672,2
Kentucky,4.536,3
Kentucky,14.985,3
Mississippi,19.6328,4
Kentucky,9.499,5
Mississippi,112.4928,6
Kentucky,21.7728,7
Florida,2.1588,2
Florida,5.4432,3
California,13.788,2
California,5.3214,2
California,5.616,2
California,6.2208,2
California,53.8608,2
California,6.4128,2
California,11.586,2
California,22.2516,3
California,7.605,3
Washington,103.818,4
California,8.95,5
California,5.04,6
California,33.0648,6
California,16.146,6
New Mexico,112.574,7
Arizona,29.358,1
California,2.245,2
California,22.5732,2
California,11.7488,2
Montana,2.6936,2
California,2.8101,3
California,314.2719,3
California,5.538,3
California,3.1584,6
Iowa,4.4955,1
Indiana,10.5504,2
Indiana,8.69,2
Indiana,8.69,2
Nebraska,7.68,2
Nebraska,3.3088,2
Indiana,8.991,2
Wisconsin,9.6914,2
Wisconsin,4.1748,3
Michigan,69.1776,3
Michigan,150.984,3
Nebraska,56.9772,3
Nebraska,0.2016,4
Michigan,12.4416,4
Missouri,12.4416,4
Michigan,4.756,5
Michigan,240.8595,5
Indiana,83.284,5
Missouri,15.552,5
Indiana,207.147,5
Minnesota,16.7875,5
Missouri,83.281000000,5
Missouri,54.5844,6
Indiana,5.5566,7
Michigan,27.2412,7
Iowa,19.8254,7
Indiana,793.716,8
Michigan,52.38,8
Indiana,129.384,8
Michigan,5.2272,3
Illinois,0.8225,1
Texas,1.062,1
Illinois,1.9926,2
Texas,3.9474,2
Texas,6.6312,2
Texas,2.14,2
Texas,3.7584,2
Texas,3.6288,2
Illinois,-24.496,2
Illinois,0.885600000,3
Texas,3.5712,3
Texas,6.5058,3
Texas,0.885600000,3
Texas,4.7067,3
Illinois,3.8844,3
Texas,5.4432,3
Illinois,1.5426,3
Texas,-1.3608,4
Texas,13.5324,4
Illinois,63.7536,4
Texas,6.1792,4
Texas,2.322,5
Illinois,4.914,5
Texas,27.972,5
Texas,9.072,5
Texas,-15.99,5
Texas,-13.392,5
Illinois,54.215,7
Texas,92.4399,7
Texas,5.3352,8
Texas,14.5152,8
Texas,14.742,9
Illinois,7.6986,9
Texas,9.63,9
Texas,-2.2878,1
Illinois,-11.7612,2
Texas,-38.8212,2
Texas,-13.6832,2
Texas,-6.8992,2
Illinois,-6.237,3
Illinois,-6.237,3
Texas,-3.6576,3
Illinois,-4.5824,4
Illinois,-22.144,4
Texas,-53.072,4
Texas,-56.0592,6
Illinois,-164.836,7
New Jersey,9.47,1
Delaware,2.3406,1
New Jersey,16.7886,1
New York,31.2858,1
New York,3.363,1
New York,1.576000000,1
Connecticut,2.0064,2
New York,1.0208,2
Maryland,4.4344,2
New Jersey,2.8224,2
New Jersey,11.68,2
New York,23.99,2
Delaware,3.431,2
Massachusetts,12.838,2
New York,6.2208,2
Delaware,22.2352,2
New York,9.1314,2
Connecticut,22.2516,3
New York,3.4086,3
Delaware,2.6568,3
New York,4.485,3
New York,17.856,3
New York,0.7065,3
New York,4.0749,3
Delaware,9.6192,3
Massachusetts,79.8912,3
Maryland,157.8702,3
New York,349.3392,3
New York,6.6846,3
New York,17.379,3
New Hampshire,9.3184,4
New Hampshire,11.0016,4
New York,28.332,4
Massachusetts,48.5392,4
New York,106.5216,4
New York,9.744,4
New York,16.9312,4
New York,108.1752,4
Connecticut,6.003,5
New Jersey,134.652,5
Delaware,21.714,5
Massachusetts,238.653,5
New Hampshire,16.194,5
New York,25.0536,6
Rhode Island,34.758,6
New York,10.465,7
Delaware,51.5543,7
Delaware,0.523600000,7
New York,6.8943,7
New York,282.2092,7
New York,0,7
New York,121.4416,8
New Hampshire,11.9412,9
Maryland,473.6106,9
Ohio,0.3384,2
Pennsylvania,0.5992,2
New York,2.8836,2
Pennsylvania,2.14,2
Pennsylvania,-28.368,2
Ohio,-81.7258,2
Pennsylvania,14.3952,3
Pennsylvania,90.72,3
New York,14.5638,3
New York,3.2004,3
New York,29.952,3
New York,11.5587,3
New York,3.3453,3
Ohio,5.4432,3
Pennsylvania,5.98,4
Ohio,1.311,5
New York,15.092,5
Pennsylvania,13.9185,5
Pennsylvania,-138.14,5
Pennsylvania,7.724,5
Pennsylvania,41.1528,6
Pennsylvania,-337.806,6
Pennsylvania,0.7056,7
Ohio,-1.3984,1
Pennsylvania,-5.9808,1
Pennsylvania,-1.294,1
Pennsylvania,-41.5176,1
Pennsylvania,-3.855,2
Pennsylvania,-15.44,5
Georgia,17.27,1
Alabama,3.4368,2
Georgia,1.8048,2
South Carolina,3.1654,2
Kentucky,2.6068,2
Georgia,4.8118,2
Virginia,11.7782,2
Arkansas,20.6816,2
Virginia,6.3504,2
Kentucky,38.1576,3
South Carolina,5.58,3
Kentucky,44.5278,3
Kentucky,5.8233,3
South Carolina,22.3734,3
Arkansas,85.9818,3
Georgia,8.7906,3
Kentucky,7.0218,3
Alabama,11.0388,3
Georgia,56.301,3
Kentucky,6.63,3
South Carolina,4.3296,4
Georgia,30.7776,4
Kentucky,27.8944,4
Mississippi,15.68,4
Arkansas,14.7184,4
Arkansas,17.3712,4
Kentucky,16.7776,4
Kentucky,38.15,5
South Carolina,11.086,5
South Carolina,4.794,5
Kentucky,11.88,5
Virginia,83.281000000,5
Virginia,11.803,5
Georgia,18.6624,6
Georgia,315.825,6
Georgia,361.2994,7
Virginia,694.5015,7
Alabama,4.1769,7
Virginia,7.5768,7
Virginia,6.6584,7
South Carolina,40.4012,7
South Carolina,157.3632,8
South Carolina,28.8576,9
Kentucky,167.808,12
Florida,0.6696,2
North Carolina,3.9592,2
North Carolina,-34.758,2
Florida,1.8207,3
North Carolina,0.885600000,3
North Carolina,2.7222,3
Florida,2.0358,3
Florida,48.632000000,4
North Carolina,12.3144,4
Florida,3.528,4
Florida,7.2576,4
Florida,130.2885,5
North Carolina,5.096,5
Florida,-19.323,5
Florida,13.8528,6
Tennessee,10.1094,7
Florida,14.5152,8
Tennessee,-2.0622,2
Florida,-3.0933,3
North Carolina,-5.784,5
Florida,-16.1856,8
North Carolina,-12.672,8
California,20.844,1
California,1.512,1
California,1.8,1
California,3.1104,1
California,2.8836,1
Washington,4.1756,1
California,1.6896,2
California,10.3168,2
California,3.7996,2
California,0.84,2
California,4.3008,2
California,4.8118,2
California,3.024,2
California,11.2504,2
California,4.3904,2
California,9.6632,2
Nevada,48.94,2
California,0,2
California,19.4656,2
California,2.9372,2
California,0,2
California,16.945,2
Utah,65.435,2
Washington,3.6936,2
California,16.5888,3
California,18.447,3
Washington,5.2896,3
California,122.148,3
California,22.2,3
California,56.9772,3
California,36.4044,3
California,68.9631,3
California,9.3312,3
Nevada,36.4044,3
Utah,80.7912,3
Washington,9.3312,3
California,196.5036,3
California,3.285,3
California,96.576,4
California,14.9744,4
California,12.3096,4
California,7.3872,4
California,40.274,5
California,10.368,5
California,8.6855,5
Washington,25.792,5
California,28.95,5
California,7.08,5
California,9,5
Utah,7.056,5
California,15.552,5
California,20.85,5
Nevada,15.876,5
California,17.745,5
California,8.983000000,5
California,6.765500000,5
Washington,38.988,5
California,8.236,5
California,93.0552,6
California,15.336,6
Washington,34.3548,6
California,26.3494,7
California,4.116,7
Nevada,4.6956,7
Utah,9.891,7
Washington,43.4217,7
California,45.806400000,8
California,15.12,10
California,196.6132,14
Oregon,0.816200000,1
California,1.122,1
Oregon,5.3116,1
Arizona,6.5435,1
California,6.0368,2
California,294.5488,2
California,23.7684,2
California,4.704,2
California,17.3488,2
California,20.724,2
California,22.5732,2
California,3.2832,2
California,18.5274,2
California,2.244,2
Utah,8.9544,2
California,11.5587,3
California,3.9771,3
California,7.0713,3
Utah,4.0986,3
Utah,4.2717,3
Utah,3.5022,3
Washington,9.5526,3
Colorado,3.0654,3
Oregon,16.7832,3
Oregon,6.4864,4
Arizona,1.1808,4
California,6.496,4
California,9.4284,4
California,7.5864,4
California,2.632,5
California,8.208,5
California,9.3125,5
California,31.47,5
Arizona,5.369,5
Arizona,28.4928,6
California,7.0224,6
California,10.9368,7
California,7.7343,7
Oregon,-4.1762,7
Oregon,228.0792,8
Washington,11.704,10
Oregon,17.908,11
Colorado,-0.99,2
Michigan,0.9512,1
Michigan,7.5371,1
Wisconsin,1.0336,1
Indiana,2.3077,1
Michigan,8.304,1
Michigan,3.04,1
Michigan,1.2006,1
South Dakota,112.4064,2
Indiana,9.5088,2
Michigan,1.521,2
Indiana,331.191,2
Michigan,19.5238,2
Minnesota,331.191,2
Missouri,39.3408,2
Oklahoma,5.346,2
Indiana,81.432,2
Michigan,96.3438,2
South Dakota,6.8714,2
Indiana,4.086,2
Indiana,35.6636,2
Kansas,6.2376,2
Michigan,6.2208,2
Michigan,100.656,2
Michigan,7.98,2
Missouri,4.752,2
Indiana,95.4612,2
Indiana,4.872,2
Kansas,93.6988,2
Wisconsin,8.4656,2
Oklahoma,6.1488,2
Oklahoma,3.4692,3
Indiana,411.7365,3
Indiana,224.073,3
Minnesota,15.5232,3
Kansas,9.12,3
South Dakota,2.6814,3
Indiana,150.984,3
Indiana,7.3206,3
Michigan,8.4966,3
Michigan,69.1776,3
Michigan,31.5192,3
Minnesota,17.3148,3
Minnesota,160.623,3
Oklahoma,9.988200000,3
Missouri,15.777,3
Michigan,45.576,4
Michigan,66.5088,4
Wisconsin,8.4096,4
Michigan,9.3624,4
Wisconsin,107.7216,4
Indiana,12.358,5
Indiana,6.206,5
Michigan,3.753,5
Nebraska,25.872,5
South Dakota,20.21,5
Wisconsin,10.512,5
Michigan,52.532,5
Minnesota,19.95,5
Wisconsin,54.558,6
Kansas,9.1674,6
Michigan,17.6088,6
Wisconsin,19.41,6
Indiana,29.4492,6
Indiana,72.8088,6
Indiana,35.2604,7
Missouri,11.5752,7
Indiana,16.8413,7
South Dakota,30.415,7
Wisconsin,49.8435,7
Michigan,11.6795,7
Missouri,40.4012,7
Iowa,54.4448,8
Wisconsin,15.5288,8
Minnesota,23.184,8
Michigan,18.4604,2
Michigan,48.3336,3
Michigan,12.376,5
Texas,0.816200000,1
Texas,0.334,1
Texas,0.504,1
Texas,0.5508,1
Texas,0.882,1
Illinois,1.8144,1
Texas,1.8144,1
Texas,1.8144,1
Texas,-14.5764,1
Texas,6.1572,2
Texas,0.734800000,2
Texas,5.544,2
Texas,17.9684,2
Texas,2.1476,2
Illinois,3.945,2
Texas,0.4706,2
Texas,1.9926,2
Illinois,3.7408,2
Illinois,2.9568,2
Texas,26.824,2
Texas,3.6288,2
Texas,3.6288,2
Texas,2.64,2
Texas,3.6288,2
Texas,3.3524,2
Texas,3.2872,2
Texas,3.6288,2
Texas,19.1376,2
Texas,3.6288,2
Illinois,1.6116,2
Illinois,3.9592,2
Texas,6.0416,2
Texas,0.6696,2
Texas,2.3674,2
Illinois,2.502,2
Illinois,0.4641,3
Illinois,3.2214,3
Texas,5.022,3
Texas,1.2432,3
Texas,2.0358,3
Texas,2.9889,3
Texas,13.32,3
Illinois,17.8152,3
Illinois,5.1012,3
Illinois,20.5764,3
Illinois,3.339,3
Illinois,3.21,3
Texas,5.1012,3
Texas,40.3536,3
Texas,4.485,3
Texas,5.6376,3
Texas,5.4432,3
Texas,5.4432,3
Texas,23.235,3
Texas,35.6613,3
Texas,5.4432,3
Texas,5.6376,3
Texas,4.9308,3
Texas,5.6112,3
Texas,5.4432,3
Illinois,-82.884,3
Texas,2.4174,3
Texas,77.7468,3
Texas,-4.896,3
Illinois,3.2224,4
Illinois,1.8312,4
Illinois,5.6,4
Texas,3.4276,4
Texas,11.592,4
Texas,5.6956,4
Texas,5.1792,4
Texas,3.4496,4
Illinois,52.8228,4
Texas,15.196,4
Texas,117.432,4
Illinois,-12.792,4
Illinois,-43.9056,4
Texas,6.1792,4
Texas,-1.3952,4
Texas,2.128,5
Texas,29.673,5
Texas,2.9145,5
Illinois,8.526,5
Texas,9.072,5
Illinois,-44.235,5
Texas,-57.951,5
Texas,7.1928,6
Illinois,13.7808,6
Texas,11.2752,6
Texas,107.082,6
Texas,-3.123,6
Illinois,1.0192,7
Texas,1.4406,7
Texas,5.8604,7
Texas,69.965,7
Illinois,12.1758,7
Texas,12.7008,7
Texas,12.7008,7
Texas,-1.255800000,7
Texas,30.996,9
Texas,18.144,10
Texas,13.2,10
Texas,10.744,10
Texas,-24.7716,1
Illinois,-1.3376,1
Texas,-1.827,1
Texas,-2.1792,1
Texas,-10.4214,1
Texas,-1.5715,1
Texas,-3.2934,1
Illinois,-15.0876,2
Illinois,-53.0088,2
Texas,-121.58,2
Texas,-251.1864,2
Texas,-19.602,2
Texas,-3.2406,2
Texas,-2.544,2
Texas,-40.6504,2
Illinois,-126.8592,3
Texas,-12.9792,3
Texas,-67.617,3
Texas,-87.1488,3
Illinois,-5.8869,3
Illinois,-320.2395,3
Texas,-5.6406,3
Texas,-10.2114,3
Texas,-13.734,3
Texas,-131.7168,4
Texas,-2.1504,4
Texas,-13.6488,4
Texas,-20.4352,4
Illinois,-23.892,5
Illinois,-2.88,5
Illinois,-2929.4845,5
Illinois,-2.688,5
Texas,-1141.47,5
Texas,-13.167,5
Texas,-49.92,5
Texas,-9.6565,5
Texas,-19.168,5
Illinois,-225.5568,6
Texas,-27.792,6
Illinois,-8.904,7
Texas,-35.8176,7
Texas,-20.1663,7
Texas,-10.6547,7
Texas,-9.555,7
Texas,-18.5262,7
Texas,-46.9952,7
Texas,-226.6368,8
Illinois,-67.272,8
Texas,-9.1648,8
Texas,-17.6607,9
Texas,-18.802,10
New Jersey,7.4172,1
New York,3.7642,1
New York,2.0975,1
Connecticut,1.8288,1
Massachusetts,182.3553,1
Maryland,1.512,1
Massachusetts,3.1104,1
New Jersey,26.6304,1
New York,20.0851,1
New York,2.8812,1
New York,3.1104,1
New York,1.8468,1
Maine,27.5292,2
Maryland,10.5504,2
Massachusetts,16.1096,2
New Jersey,22.0748,2
New Jersey,45.5392,2
New York,4.195,2
Maryland,1.4952,2
Massachusetts,2.004,2
New York,6.468,2
Connecticut,9.6048,2
Connecticut,3.7412,2
Maryland,9.387,2
Massachusetts,3.0576,2
New Jersey,843.1706,2
New York,8.2156,2
New York,35.982,2
Delaware,4.5816,2
New York,9.936,2
New York,9.936,2
Massachusetts,3.0268,2
New York,6.4128,2
New York,6.0168,2
New York,54.8604,2
New York,18.2112,2
New York,5.6644,2
Rhode Island,6.2208,2
Maryland,7.9724,2
New Jersey,0,2
New York,6.9664,2
New York,6.465000000,2
New York,4.4564,2
Maryland,36.2877,3
New Jersey,3.0342,3
New York,15.8256,3
New York,16.5888,3
New York,9.6957,3
Connecticut,2.8536,3
Delaware,15.4752,3
New York,2.214,3
New York,15.4752,3
New York,2.0271,3
New York,7.4952,3
New York,25.0938,3
Maryland,2.592,3
Massachusetts,59.0112,3
Massachusetts,6.9231,3
New York,8.37,3
New York,17.37,3
Maryland,73.41,3
Massachusetts,5.1465,3
Massachusetts,9.3312,3
New York,9.3312,3
New York,16.6698,3
New York,8.7906,3
New York,31.5192,3
New York,69.1776,3
New York,9.3312,3
Connecticut,81.1314,3
Delaware,120.9468,3
Massachusetts,12.4902,3
New Jersey,0.407400000,3
New York,18.9702,3
New York,9.8901,3
New York,7.8792,3
New York,23.9688,3
New York,80.0199,3
Rhode Island,13.8915,3
New York,3.285,3
New Jersey,2.8912,4
Delaware,3.564,4
Delaware,5.4488,4
Maryland,31.8892,4
Massachusetts,30.52,4
New Jersey,23.004,4
New York,2.3892,4
New York,19.872,4
Massachusetts,66.6272,4
New York,7.704,4
New York,22.2264,4
New York,75.9696,4
New York,12.4416,4
Massachusetts,2.6784,4
New Jersey,67.608,4
New York,214.164,4
New York,9.9456,4
New York,68.823,5
New York,281.016,5
Delaware,45.487,5
Delaware,26.565,5
New York,39.41,5
New York,32.186,5
New York,4.2,5
New York,12.492,5
New York,8.733,5
Connecticut,13.181,5
Massachusetts,6.15,5
New Jersey,11.891,5
New Jersey,7.056,5
New York,11.454,5
Maryland,12.672,5
Maryland,20.585,5
New Jersey,83.284,5
New Jersey,45.528,5
New York,28.858,5
New York,137.151,5
New York,16.65,5
New York,11.88,5
Massachusetts,84.51,5
Massachusetts,25.176,5
New York,20.163,5
New York,156.429,5
New York,8.236,5
Massachusetts,503.7822,6
New York,7.9218,6
Vermont,2.7336,6
New York,18.24,6
Delaware,10.8,6
Maryland,7.2036,6
New York,9.072,6
Delaware,33.3396,6
New Hampshire,16.146,6
New York,0,6
New York,626.185,7
New York,197.9208,7
Delaware,8.673,7
New York,4.816,7
New York,7.0224,7
Delaware,102.2784,7
New Jersey,98.105,7
Delaware,27.2412,7
New York,16.3842,7
Delaware,792.2691,7
Maryland,0,7
New York,282.2092,7
New York,29.2528,8
Maryland,24.8832,8
New York,133.8624,8
Maryland,9.3024,9
Massachusetts,23.49,9
Massachusetts,125.469,9
New York,29.5254,9
Maryland,129.3786,9
New York,32.2322,11
Connecticut,122.2936,11
Maine,124.6752,13
Vermont,406.7154,13
Pennsylvania,1.5768,1
Pennsylvania,0.1692,1
Pennsylvania,0.584,1
Pennsylvania,0.4264,1
New York,7.3834,1
New York,1.3104,1
New York,2.3571,1
Ohio,0.2353,1
Pennsylvania,1.07,1
Pennsylvania,-14.5764,1
Pennsylvania,0.7336,1
Pennsylvania,6.534,2
Ohio,0.307,2
Ohio,1.5552,2
Pennsylvania,0.770400000,2
New York,8.8624,2
New York,4.6088,2
New York,5.133,2
New York,37.1084,2
New York,2.0574,2
Pennsylvania,7.93,2
Pennsylvania,2.8,2
Ohio,3.5256,2
Pennsylvania,3.6288,2
Pennsylvania,23.7742,2
Ohio,-6.396,2
Ohio,-37.7332,2
Pennsylvania,-7.7292,2
Pennsylvania,-10.3936,2
Pennsylvania,-19.5624,2
Pennsylvania,-16.9568,2
Pennsylvania,-29.4368,2
Pennsylvania,1.5008,2
Ohio,9.801,3
Ohio,4.5216,3
